000841556,14726,COMP235,3,A
000181566,14726,COMP235,3,C
000543645,14728,COMP353,3,A
000567574,14728,COMP353,3,A
000860632,14728,COMP353,3,A
000588130,14728,COMP353,3,A
000502569,14728,COMP353,3,A
000115584,14728,COMP353,3,A
000795974,14728,COMP353,3,A
000877730,14728,COMP353,3,A
000370570,14728,COMP353,3,A
000697650,14728,COMP353,3,A
000631528,14728,COMP353,3,A
000501143,14728,COMP353,3,A
000824708,14728,COMP353,3,A
000198425,14728,COMP353,3,A
000539232,14728,COMP353,3,A
000540485,14728,COMP353,3,A
000447980,14728,COMP353,3,A
000095786,14728,COMP353,3,A
000659973,14728,COMP353,3,A
000169534,14728,COMP353,3,A
000333613,14728,COMP353,3,A
000758295,14728,COMP353,3,A
000544699,14728,COMP353,3,A
000123095,14728,COMP353,3,A
000084459,14728,COMP353,3,A
000580503,14728,COMP353,3,A
000887812,14728,COMP353,3,A
000151079,14728,COMP353,3,A
000159691,14728,COMP353,3,A
000131983,14728,COMP353,3,A
000418400,14728,COMP353,3,A
000568387,14728,COMP353,3,A
000063485,14728,COMP353,3,A
000921374,14728,COMP353,3,A
000664768,14728,COMP353,3,A
000893107,15123,CONR640,3,A
000378004,15123,CONR640,3,A
000009198,15123,CONR640,3,A
000082059,15123,CONR640,0,
000501975,15123,CONR640,3,A
000141498,15123,CONR640,3,A
000757969,15123,CONR640,3,A
000690034,15123,CONR640,3,IP
000205228,14043,COMS211,3,D
000063786,14043,COMS211,3,B
000190577,14043,COMS211,3,B
000152838,14043,COMS211,3,A
000564224,14043,COMS211,3,B
000439052,14043,COMS211,3,C
000279800,14043,COMS211,3,C
000861125,14043,COMS211,3,B
000004888,14043,COMS211,3,B
000537917,14043,COMS211,3,B
000855670,14043,COMS211,3,B
000347691,14043,COMS211,0,W
000020812,14043,COMS211,0,
000862537,14043,COMS211,3,C
000678825,14043,COMS211,3,B
000817125,14043,COMS211,3,D
000930122,14043,COMS211,3,B
000513297,14043,COMS211,3,B
000305435,14043,COMS211,3,F
000491258,14043,COMS211,3,B
000437170,14043,COMS211,3,B
000945785,14043,COMS211,3,B
000291107,14043,COMS211,0,
000428501,14043,COMS211,3,B
000367101,14043,COMS211,3,B
000052068,14043,COMS211,3,F
000392296,14043,COMS211,3,C
000210594,14043,COMS211,3,B
000507232,14043,COMS211,3,B
000618018,14043,COMS211,3,F
000895618,14043,COMS211,0,
000235848,14043,COMS211,0,
000613366,14043,COMS211,0,W
000633808,14043,COMS211,0,W
000754517,14043,COMS211,0,W
000982768,14043,COMS211,3,C
000906061,14043,COMS211,3,B
000228349,14043,COMS211,3,B
000331159,14043,COMS211,0,W
000976645,14043,COMS211,3,B
000879953,14043,COMS211,3,B
000493097,14043,COMS211,3,B
000360981,14043,COMS211,3,C
000660421,14050,COMS343,3,A
000289542,14050,COMS343,3,B
000825553,14050,COMS343,3,C
000264322,14050,COMS343,3,C
000889341,14050,COMS343,3,B
000618321,14050,COMS343,3,C
000874420,14050,COMS343,3,B
000243944,14050,COMS343,3,B
000529300,14050,COMS343,3,B
000513722,14050,COMS343,3,A
000047320,14050,COMS343,3,B
000483911,14050,COMS343,3,A
000488998,14050,COMS343,3,F
000334917,14050,COMS343,3,A
000049661,14050,COMS343,3,C
000986575,14050,COMS343,3,B
000488291,15159,COMS345,3,B
000439844,15159,COMS345,3,A
000323702,15159,COMS345,3,B
000487130,15159,COMS345,3,B
000163174,15159,COMS345,3,B
000264322,15159,COMS345,3,B
000963825,15159,COMS345,3,A
000522574,15159,COMS345,3,B
000457085,15159,COMS345,3,C
000273498,15159,COMS345,3,B
000888589,15159,COMS345,3,B
000095786,15159,COMS345,3,C
000659973,15159,COMS345,3,A
000986319,15159,COMS345,0,
000428315,15159,COMS345,3,B
000055431,15159,COMS345,3,B
000958269,15159,COMS345,3,C
000930387,15159,COMS345,3,A
000871035,15159,COMS345,3,A
000995731,15159,COMS345,3,A
000195002,15159,COMS345,3,C
000123095,15159,COMS345,3,A
000981332,15159,COMS345,3,B
000717012,15159,COMS345,3,A
000887812,15159,COMS345,3,B
000987071,15159,COMS345,3,B
000123470,15159,COMS345,3,B
000258500,15159,COMS345,3,A
000151079,15159,COMS345,3,B
000160083,15159,COMS345,3,B
000205931,15159,COMS345,3,B
000199013,15159,COMS345,3,A
000759508,15159,COMS345,3,A
000425948,15159,COMS345,3,B
000895690,15159,COMS345,3,B
000284553,15159,COMS345,3,A
000170865,15159,COMS345,3,A
000345186,15159,COMS345,3,A
000140523,14058,COMS440,3,A
000099379,14058,COMS440,3,A
000010669,14058,COMS440,3,B
000317826,14058,COMS440,3,B
000805053,14058,COMS440,3,A
000387888,14058,COMS440,3,A
000375591,14058,COMS440,3,A
000457116,14058,COMS440,3,C
000340832,14058,COMS440,3,B
000738618,14059,COMS450,3,A
000685764,14059,COMS450,3,A
000497357,14059,COMS450,3,A
000443378,14059,COMS450,3,A
000834152,14059,COMS450,3,A
000225942,14059,COMS450,3,A
000839696,14059,COMS450,3,B
000796166,14059,COMS450,3,A
000753448,15200,COMS540,3,A
000185167,15200,COMS540,3,A
000613467,15312,CONR610,3,A
000918094,15312,CONR610,3,A
000852120,15312,CONR610,3,A
000788383,15312,CONR610,3,A
000843282,15312,CONR610,3,A
000029050,15312,CONR610,3,A
000967239,15312,CONR610,3,A
000151484,15312,CONR610,3,A
000500933,15312,CONR610,3,A
000989029,15312,CONR610,3,A
000831943,15312,CONR610,3,A
000055275,15312,CONR610,3,A
000755385,15312,CONR610,3,B
000310804,15312,CONR610,3,A
000947951,15312,CONR610,3,A
000956808,15312,CONR610,3,A
000692170,15242,DET440,3,I
000161026,15242,DET440,3,A
000381649,15252,ECON260,3,B
000817125,15252,ECON260,3,B
000074740,15252,ECON260,3,B
000051062,15252,ECON260,3,F
000803570,15252,ECON260,3,A
000125639,15252,ECON260,3,A
000141815,15252,ECON260,3,C
000477967,15232,EDUC660,3,IP
000032556,15232,EDUC660,3,P
000453174,15232,EDUC660,3,P
000322984,15232,EDUC660,3,P
000129654,15232,EDUC660,3,IP
000207054,15232,EDUC660,3,IP
000811901,15232,EDUC660,3,P
000605436,14401,ENGL106,2,D
000098832,14401,ENGL106,2,A
000295688,14401,ENGL106,2,A
000057317,14401,ENGL106,2,C
000190734,14401,ENGL106,2,B
000632850,14401,ENGL106,2,C
000032402,14401,ENGL106,2,B
000457085,14407,ENGL107,2,B
000439071,14407,ENGL107,2,B
000865873,14407,ENGL107,2,B
000241564,14407,ENGL107,0,
000848156,14407,ENGL107,2,B
000200213,14407,ENGL107,2,B
000012704,14407,ENGL107,2,B
000857666,14407,ENGL107,2,A
000150524,14407,ENGL107,2,B
000243814,14407,ENGL107,2,B
000303516,14407,ENGL107,2,C
000123470,14407,ENGL107,2,B
000875017,14407,ENGL107,0,
000539290,14407,ENGL107,2,C
000535057,14407,ENGL107,2,B
000956647,14407,ENGL107,2,B
000264497,14407,ENGL107,2,A
000306074,14407,ENGL107,2,A
000864143,14463,ENGL112,3,A
000029937,14463,ENGL112,3,B
000708807,14463,ENGL112,3,B
000048876,14463,ENGL112,3,C
000325218,14463,ENGL112,3,C
000892192,14463,ENGL112,3,C
000720321,14463,ENGL112,3,C
000777857,14463,ENGL112,3,C
000265775,14463,ENGL112,3,B
000722793,14463,ENGL112,3,B
000027948,14463,ENGL112,3,B
000160083,14463,ENGL112,3,B
000921721,14463,ENGL112,3,C
000065797,14463,ENGL112,3,D
000278461,14463,ENGL112,3,B
000844774,14463,ENGL112,3,C
000930468,14463,ENGL112,3,C
000906061,14463,ENGL112,3,A
000001391,14463,ENGL112,3,B
000575191,14463,ENGL112,3,A
000278037,14463,ENGL112,3,B
000545559,14463,ENGL112,3,C
000240180,14463,ENGL112,3,C
000158731,14466,ENGL112,3,B
000179698,14466,ENGL112,3,F
000561014,14466,ENGL112,3,F
000079776,14466,ENGL112,3,C
000843104,14466,ENGL112,3,C
000347691,14466,ENGL112,3,F
000323335,14466,ENGL112,3,B
000272554,14466,ENGL112,3,A
000096211,14466,ENGL112,3,C
000479739,14466,ENGL112,3,B
000933775,14466,ENGL112,3,B
000578790,14466,ENGL112,3,A
000288042,14466,ENGL112,3,C
000962915,14466,ENGL112,3,B
000465963,14466,ENGL112,0,
000825825,14466,ENGL112,3,A
000094566,14466,ENGL112,3,A
000642015,14466,ENGL112,3,B
000201820,14466,ENGL112,3,A
000412277,14466,ENGL112,3,C
000214864,14466,ENGL112,3,F
000620112,14466,ENGL112,0,W
000117902,14466,ENGL112,3,F
000991338,14468,ENGL112,3,B
000236138,14468,ENGL112,3,B
000502159,14468,ENGL112,3,B
000349412,14468,ENGL112,3,C
000036745,14468,ENGL112,3,A
000296239,14468,ENGL112,3,B
000581448,14468,ENGL112,3,A
000310155,14468,ENGL112,0,
000745610,14468,ENGL112,3,C
000320762,14468,ENGL112,3,F
000779744,14468,ENGL112,3,A
000650019,14468,ENGL112,3,A
000210594,14468,ENGL112,3,A
000507694,14468,ENGL112,3,A
000185512,14468,ENGL112,3,F
000531592,14468,ENGL112,3,A
000545361,14468,ENGL112,3,A
000361591,14468,ENGL112,3,B
000235848,14468,ENGL112,3,A
000897975,14468,ENGL112,3,C
000201907,14468,ENGL112,3,A
000646069,14468,ENGL112,3,A
000139891,14468,ENGL112,3,A
000318979,14468,ENGL112,3,A
000948480,14481,ENGL221,3,A
000483155,14481,ENGL221,3,C
000190577,14481,ENGL221,3,B
000864460,14481,ENGL221,3,F
000826378,14481,ENGL221,3,B
000690772,14481,ENGL221,3,A
000818038,14481,ENGL221,3,B
000116738,14481,ENGL221,3,A
000511022,14481,ENGL221,3,C
000600949,14481,ENGL221,3,A
000943046,14481,ENGL221,3,A
000379303,14481,ENGL221,3,C
000907423,14481,ENGL221,3,B
000801961,14481,ENGL221,3,F
000159231,14481,ENGL221,3,C
000254883,14481,ENGL221,3,B
000789598,14481,ENGL221,3,A
000473298,14481,ENGL221,3,A
000006176,14481,ENGL221,3,C
000871940,14481,ENGL221,3,A
000640552,14481,ENGL221,3,C
000528540,14481,ENGL221,3,A
000778269,14481,ENGL221,3,A
000591844,14481,ENGL221,3,A
000920897,15048,ENGL232,3,A
000060399,15048,ENGL232,3,A
000809268,15048,ENGL232,3,A
000709593,15048,ENGL232,3,A
000923837,15048,ENGL232,3,A
000532228,15048,ENGL232,3,A
000491747,15048,ENGL232,3,A
000618018,15048,ENGL232,3,B
000962503,15048,ENGL232,3,A
000717123,15048,ENGL232,3,A
000673744,14502,ENGL328,3,C
000914296,14502,ENGL328,3,A
000480753,14502,ENGL328,3,A
000774657,14502,ENGL328,3,A
000217028,14502,ENGL328,3,A
000342890,14502,ENGL328,3,B
000092016,14502,ENGL328,3,C
000183418,14502,ENGL328,3,C
000832052,14911,KINE420,6,A
000313740,14911,KINE420,6,A
000728600,14911,KINE420,6,IP
000657638,14911,KINE420,6,IP
000596770,14938,KINE460,3,A
000243784,14938,KINE460,3,A
000638320,14938,KINE460,3,C
000616789,14938,KINE460,3,C
000424530,14938,KINE460,3,F
000932200,14938,KINE460,3,B
000350387,14938,KINE460,3,C
000693377,14938,KINE460,3,B
000317605,14938,KINE460,3,B
000653614,14938,KINE460,3,B
000225842,14938,KINE460,3,B
000509964,14938,KINE460,3,C
000482763,14938,KINE460,3,B
000755804,14938,KINE460,3,D
000352749,14938,KINE460,3,F
000148397,14938,KINE460,3,F
000040025,14938,KINE460,3,C
000991178,14938,KINE460,0,
000379273,14938,KINE460,3,F
000359344,14935,KINE475,3,B
000825156,14935,KINE475,3,B
000832052,14935,KINE475,3,B
000587021,14935,KINE475,3,C
000674755,14935,KINE475,3,C
000616789,14935,KINE475,3,B
000673893,14935,KINE475,3,A
000421838,14935,KINE475,3,A
000932200,14935,KINE475,3,B
000328593,14935,KINE475,3,B
000123427,14947,KINE498,3,B
000817566,14947,KINE498,3,B
000532213,14947,KINE498,3,B
000043044,14947,KINE498,3,B
000917271,14947,KINE498,3,B
000020868,14947,KINE498,3,B
000686479,14947,KINE498,3,A
000673893,14947,KINE498,3,A
000326738,14947,KINE498,3,B
000279789,14947,KINE498,3,B
000472667,14947,KINE498,3,A
000077869,14947,KINE498,3,A
000328593,14947,KINE498,3,C
000789590,14947,KINE498,3,B
000684488,14947,KINE498,3,B
000951682,15248,KINE600,3,IP
000112936,15119,ENGL640,3,A
000267921,15119,ENGL640,3,A
000041584,15119,ENGL640,3,A
000876313,15119,ENGL640,3,A
000517220,15119,ENGL640,3,A
000344608,15119,ENGL640,3,A
000267905,15119,ENGL640,3,A
000926871,15119,ENGL640,3,A
000906199,15119,ENGL640,3,A
000742481,15119,ENGL640,3,A
000025508,14077,ENVR458,3,A
000950305,14077,ENVR458,3,A
000976709,14077,ENVR458,3,A
000704260,14077,ENVR458,3,A
000422376,14077,ENVR458,3,A
000749208,14077,ENVR458,3,A
000329057,15060,FAM455,3,A
000855367,15060,FAM455,3,B
000105869,15060,FAM455,3,B
000060799,15060,FAM455,3,A
000241679,15060,FAM455,3,A
000864069,15060,FAM455,3,A
000709593,15060,FAM455,3,A
000776521,15060,FAM455,3,A
000780527,15060,FAM455,3,B
000532708,15060,FAM455,3,A
000438523,15060,FAM455,3,B
000451717,15060,FAM455,3,C
000844870,15060,FAM455,3,B
000572483,15060,FAM455,3,A
000446016,15060,FAM455,3,A
000526280,15060,FAM455,3,C
000420469,15060,FAM455,3,B
000526037,15060,FAM455,3,B
000497357,15060,FAM455,3,B
000388873,15060,FAM455,3,B
000180484,15060,FAM455,3,C
000674946,15060,FAM455,3,C
000316862,15060,FAM455,3,C
000709772,15060,FAM455,3,I
000261085,15060,FAM455,3,B
000901174,15060,FAM455,3,B
000617529,15060,FAM455,3,B
000225942,15060,FAM455,3,B
000532576,15060,FAM455,3,C
000302106,15060,FAM455,3,B
000519249,15060,FAM455,0,
000095160,15060,FAM455,3,B
000226235,15060,FAM455,3,A
000000641,15060,FAM455,3,B
000983174,15060,FAM455,3,B
000184842,15060,FAM455,3,B
000704066,15060,FAM455,3,B
000215941,15060,FAM455,3,C
000980900,15060,FAM455,3,B
000904419,15060,FAM455,3,F
000560970,15060,FAM455,3,A
000215685,15060,FAM455,3,F
000736692,15060,FAM455,3,C
000543126,15060,FAM455,3,B
000780769,15060,FAM455,3,A
000121227,15121,FIN440,3,B
000382639,15121,FIN440,3,A
000476046,15121,FIN440,3,A
000538976,15121,FIN440,3,A
000444454,15121,FIN440,3,A
000242158,15121,FIN440,3,A
000098254,15121,FIN440,3,A
000253312,15121,FIN440,3,A
000101100,15121,FIN440,3,A
000926023,15121,FIN440,3,A
000562103,15121,FIN440,3,A
000211848,15121,FIN440,3,A
000989771,15238,FLIN230,1,A
000536839,15238,FLIN230,1,A
000035400,15238,FLIN230,1,B
000790627,14374,GEOG235,3,A
000858716,14374,GEOG235,0,
000117564,14374,GEOG235,3,A
000665725,14374,GEOG235,3,A
000179698,14374,GEOG235,3,F
000523292,14374,GEOG235,3,A
000034363,14374,GEOG235,3,B
000105751,14374,GEOG235,3,A
000960832,14374,GEOG235,3,B
000751572,14374,GEOG235,3,A
000473650,14374,GEOG235,0,
000423785,14374,GEOG235,3,A
000139708,14374,GEOG235,3,D
000548130,14374,GEOG235,3,A
000204811,14374,GEOG235,0,W
000533555,14374,GEOG235,3,B
000805053,14374,GEOG235,3,B
000650785,14374,GEOG235,3,F
000113560,14374,GEOG235,3,B
000844271,14374,GEOG235,3,A
000616586,14374,GEOG235,0,W
000591289,14374,GEOG235,3,A
000298689,14374,GEOG235,3,A
000633271,14374,GEOG235,3,A
000825734,14374,GEOG235,3,A
000586945,14374,GEOG235,3,B
000142275,14374,GEOG235,3,A
000703091,14374,GEOG235,3,A
000863083,14374,GEOG235,3,A
000193318,14374,GEOG235,3,A
000645826,14374,GEOG235,3,B
000273975,14374,GEOG235,3,B
000511558,14177,GEOL111,3,A
000493562,14177,GEOL111,3,A
000779905,14177,GEOL111,3,B
000715101,14177,GEOL111,3,B
000864069,14177,GEOL111,3,B
000557298,14177,GEOL111,3,A
000750530,14177,GEOL111,3,B
000235257,14177,GEOL111,3,C
000271051,14177,GEOL111,3,B
000884847,14177,GEOL111,3,B
000407353,14177,GEOL111,3,A
000641452,14177,GEOL111,3,A
000029298,14177,GEOL111,3,A
000105751,14177,GEOL111,3,B
000116738,14177,GEOL111,3,B
000817125,14177,GEOL111,3,C
000465085,14177,GEOL111,0,
000184111,14177,GEOL111,3,C
000728380,14177,GEOL111,3,C
000650019,14177,GEOL111,3,A
000653168,14177,GEOL111,3,A
000886793,14177,GEOL111,3,B
000173716,14177,GEOL111,3,B
000368607,14177,GEOL111,3,B
000555650,14177,GEOL111,3,B
000469607,14177,GEOL111,3,B
000887812,14177,GEOL111,3,C
000427910,14177,GEOL111,3,B
000381906,14177,GEOL111,3,B
000622821,14177,GEOL111,3,B
000050525,14177,GEOL111,3,B
000154577,14177,GEOL111,3,A
000016912,14177,GEOL111,3,A
000287415,14177,GEOL111,3,C
000950334,14177,GEOL111,3,B
000453408,14177,GEOL111,3,A
000828501,15191,INTS217,3,A
000731287,15191,INTS217,3,A
000198120,15191,INTS217,3,A
000235873,15191,INTS217,3,A
000370728,15191,INTS217,3,A
000568327,15191,INTS217,3,A
000465029,15191,INTS217,3,A
000852403,14839,IS322,3,B
000371827,14839,IS322,3,A
000895768,14839,IS322,3,A
000896976,14839,IS322,3,D
000095746,14839,IS322,3,C
000993463,14839,IS322,3,B
000127337,14839,IS322,3,A
000680862,14839,IS322,3,A
000014592,14839,IS322,3,D
000947134,14839,IS322,3,A
000119461,14839,IS322,3,B
000217443,14839,IS322,3,A
000074740,14839,IS322,3,C
000635347,14839,IS322,0,W
000085791,14839,IS322,3,B
000847854,14839,IS322,3,A
000052305,14839,IS322,3,B
000080478,14839,IS322,3,C
000179992,14839,IS322,3,A
000456697,14839,IS322,3,B
000354423,14839,IS322,3,C
000992779,14839,IS322,3,A
000677619,14839,IS322,3,D
000545069,14839,IS322,3,C
000411948,14839,IS322,3,A
000991177,14839,IS322,3,B
000282014,14839,IS322,3,D
000158482,14839,IS322,0,W
000727927,14839,IS322,3,C
000956604,14839,IS322,3,A
000911162,14839,IS322,0,
000876727,14804,IS324,3,A
000915788,14804,IS324,3,B
000023211,14804,IS324,3,C
000128087,14804,IS324,3,A
000728282,14804,IS324,3,B
000660421,14804,IS324,3,A
000828672,14804,IS324,3,A
000449379,14804,IS324,3,B
000179665,14804,IS324,3,B
000317480,14804,IS324,3,B
000551730,14804,IS324,3,A
000410064,14804,IS324,3,A
000905049,14804,IS324,0,W
000323702,14804,IS324,3,B
000444454,14804,IS324,3,B
000484768,14804,IS324,3,B
000576907,14804,IS324,3,C
000418128,14804,IS324,3,C
000397834,14804,IS324,3,B
000439071,14804,IS324,3,F
000761488,14804,IS324,3,B
000549372,14804,IS324,3,B
000650338,14804,IS324,3,C
000761920,14804,IS324,3,C
000745412,14804,IS324,3,B
000324884,14804,IS324,3,A
000692818,14804,IS324,3,A
000644105,14804,IS324,3,C
000248106,14804,IS324,3,C
000462781,14804,IS324,3,C
000872881,14804,IS324,3,B
000248625,14804,IS324,3,B
000916042,14804,IS324,3,C
000786563,14804,IS324,3,C
000825424,14804,IS324,3,B
000362953,14804,IS324,3,C
000828744,14804,IS324,3,C
000686675,14804,IS324,3,A
000021788,14804,IS324,3,B
000101100,14804,IS324,3,A
000770608,14804,IS324,3,C
000381906,14804,IS324,3,A
000551523,14804,IS324,3,C
000548303,14804,IS324,3,B
000813591,14804,IS324,3,A
000183842,14804,IS324,3,B
000228758,14804,IS324,3,C
000563170,14804,IS324,3,A
000090741,14804,IS324,3,C
000513697,14804,IS324,3,B
000515406,14804,IS324,3,B
000327361,14804,IS324,3,B
000640552,14804,IS324,3,C
000013699,14804,IS324,3,B
000543809,14804,IS324,0,
000963825,15397,IT221,3,A
000825324,14582,JMC321,0,CR
000035304,14582,JMC321,0,CR
000540069,14582,JMC321,0,CR
000356590,14582,JMC321,0,CR
000780432,14582,JMC321,0,CR
000358222,14582,JMC321,0,CR
000308077,14582,JMC321,0,CR
000576678,14582,JMC321,0,CR
000590201,14582,JMC321,0,CR
000886793,14582,JMC321,0,CR
000978729,14582,JMC321,0,CR
000517827,14582,JMC321,0,CR
000736030,14582,JMC321,0,CR
000510613,14582,JMC321,0,CR
000889896,14582,JMC321,0,CR
000375020,14582,JMC321,0,CR
000154577,14582,JMC321,0,CR
000323162,14582,JMC321,0,NC
000092016,14582,JMC321,0,CR
000370325,14909,KINE241,1,A
000817566,14909,KINE241,1,A
000423733,14909,KINE241,1,A
000598598,14909,KINE241,1,A
000043044,14909,KINE241,1,A
000243784,14909,KINE241,1,A
000917271,14909,KINE241,1,A
000835208,14909,KINE241,1,A
000536965,14909,KINE241,1,A
000638320,14909,KINE241,1,A
000136122,14909,KINE241,1,A
